sentence,label
Deutsche Post DHL Group aim is to assist Deutsche Post DHL Group customers in optimizing our customers environmental footprint as Deutsche Post DHL Group go about delivering Deutsche Post DHL Group own 2020 sustainability targets .,1
That is why Deutsche Post DHL Group will continue to focus on language acquisition and vocational preparation – the two areas Deutsche Post DHL Group felt were of particular importance from the start .,1
"DHL Express are also working to reduce the amount of paper DHL Express use , which helps lower demand for wood .",1
100Grand Total 262 282 39 583Percentage 44.9 % 48.4 % 6.7 % 47 Includes transactions not pursued for business or other reasons after an ESG assessment.2016ProceedProceed with mitigationDo not proceed47TotalAgriculture,0
Deutsche Post DHL Group do n’t want young people to have any job .,0
Incidents of violations involving rights of indigenous peoples BRENNTAG SE have not received any reports on incidents for the reporting period .,0
"With Continental AG > customers ‚Äô help , Continental AG > have embarked on a process to achieve greater trans -parency with regard to the origins of critical raw materials used in Continental AG > products .",0
"increase is one of the areas in w hich I take most pride as a senior executive , and where Deutsche Post DHL Group have seen dir ect , positive i m pact on Deutsche Post DHL Group .",0
"The Private Bank builds on The Private Bank position as market leader in Hong Kong ermany , as a focused bank in Europe and a highly competitive wealth manager .",0
"In re -turn , the Executive Board expect licensees to make licensees patents concern -ing the further enhancement of a new sustainable adhesive technology standard for bonding tex -tile reinforcing materials with rubber compounds available to our custom -ers free of charge via a licensing pool .",0
"In 2019 , ALLIANZ GROUP will develop ALLIANZ GROUP next set of environmental targets up until 2025 .",0
"In Germany alone Deutsche Post DHL Group have 200,000 employees working for Deutsche Post DHL Group .",0
worldwideBrenntag believes that a big risk of potential violations of hu -man rights is in worldwideBrenntag supply chain .,0
"To provide a structured presentation of The content in this report marked with a blue line and the acronym NFB , BRENNTAG SE has used the standards of the Global Reporting Initiative ( GRI ) as a framework .",0
"With eco labels for products , Continental A Gcould advertise Continental A G ecologically beneficial products more effectively , thereby setting Continental A G apart from competitors .",0
By the year 2050 Deutsche Post DHL Group want to be the first logistics company to make emissions neutral transport a reality .,1
"m proved childcare , flexible working hours and various support measures for re entering the workforce following family leave are just some of the ways Deutsche Post create this kind of environment .",0
"With sustainability and responsibility as integral compo nents of Express corporate strategy , Express are committed to meet- ing not only Express operational requirements but also the re quirements of Deutsche Post DHL Group stakeholders , as well as the needs of society and the environment .",0
Exclusion of liability Continental AG have taken great care in collecting and processing the data contained in Sustainability Report 2016 .,0
"HSE STRATEGY AND MANAGEMENTBrenntag goal is to estab -lish a uniform global programme for the responsible procurement of goods and services in the chemical industry , to achieve transparency in relation to sustainability performance through -out the supply chain and to make fur -ther improvements to HSE STRATEGY AND MANAGEMENTBrenntag suppliers ’ ecological and social standards .",1
"And with Deutsche Post DHL Group “ Environmental Services ” area , Deutsche Post DHL Group help customers achieve environmental performance improvements that go beyond greenhouse gas emissions .",0
"To make the most of the opportunities , ALLIANZ GROUP partner with digital businesses to distribute and expand ALLIANZ GROUP reach , for example through mobile phone based insurance solutions .",0
"50Further internationalization of the parcel center in Neuwied Deutsche Post encourage Deutsche Post employees to challenge existing methods , to constantly re evaluate processes , and to develop new solutions .",0
"Continental AG develops the Continental AG strategy , agrees",0
BRENNTAG SE are pleased with the re - sults : all sustainability ratings that are relevant to BRENNTAG SE are above the industry average .,0
Deutsche Post DHL Group shall continue working hard to meet Deutsche Post DHL Group own CR related expectations and those of Deutsche Post DHL Group stakeholders – and to reach Deutsche Post DHL Group sustainability targets .,1
The outcome of ALLIANZ GROUP intense discussions and deliberations enabled ALLIANZ GROUP to identify the four SDGs to which ALLIANZ GROUP believe ALLIANZ GROUP makes a particularly significant contribution .,0
"The support the Investment Ready Program ‚Äò Encouraging Future Generations ‚Äô , developed by Allianz and Impact Hub provides is valued at around 20,000 Euro for each social venture .",0
Deutsche Post AG offer managers appropriate professional development opportunities to help managers rise to new challenges .,0
Group experts from ALLIANZ GROUP and Allianz Re work with local entities to develop best practice and increase local capacity .,0
advantage of key issues for Brenntag is that key issues for Brenntag directly foster safe and environmentally efficient driving .,0
"As a responsible corporate citizen , ALLIANZ GROUP are involved in several initiatives to share ALLIANZ GROUP expertise and help manage climate risks .",0
Continental AG have thus opened up prospects for the colleagues at Continental AG as well as at Continental Corporation .,0
Financial risks Continental AG is exposed to risks in connection with Continental AG financing agreements and the syndicated loan .,0
the Supervisory Board meets at least twice every half calendar year .,0
"Before even establishing a busin ess relationship , Continental AG check potential new suppliers and service providers by means of self -assessment and sometimes on -site audits , which may also include sustainability topics ( such as fire protection and occupational safety ) .",0
Deutsche Post DHL Group provides The Recreation Service ( ErholungsWerk ) with financial support according to terms of a five year sponsorship contract signed in 2010 .,0
BRENNTAG SE strives to be a fair and safe employer .,1
"ALLIANZ GROUP continues to insure companies that generate electricity from multiple sources , including coal , other fossil fuels and renewable energies .",0
"To gauge the relevance of nine global themes and trends , Deutsche Post DHL Group consult Deutsche Post DHL Group stakeholders , engaging with our stakeholders in dialogue formats and through stakeholder surveys .",0
"Deutsche Bank have been doing minimize by reducing Deutsche Bank carbon footprint , using energy and other resources as efficiently as possible , buyi ng renewable power , and offsetting the remaining emissions .",0
BRENNTAGWE raise BRENNTAGWE employees ’ aware -ness accordingly and provide our employees with further training .,0
"Deutsche Bank is exposed to diverse financial crime risks , including money laundering , terrorism financing , and sanctions , as well as other criminal activities , such as fraud , bribery , and corruption .",0
"Continental AG supports charitable initiatives with financial donations both large and small , with donations of goods and with active involvement .",0
"Additionally , Deutsche Bank select only ESG funds that achieve certain minimum ESG ratings from the Compensation Control Committee , which acts as one of its nine standing committees .",0
"Responding to non compliance ✔ PwC DHL Express trust DHL Express suppliers and business partners to comply with the terms of DHL Express contractual agreements , and conduct compliance tests on a random basis .",0
the US Insurance Institute for Highway Safety gives our Fuso Canter E CELLa “ superior ” rating .,0
"New employees are on boarded to an interactive data privacy training in 20 languages which is mandatory for all employees involved in processing personal data , where legally required shortly after joining , and in addition , in 2020 , ALLIANZ GROUP will deploy a refresher privacy training .",0
"Deutsche Bank draw on client feedback t o conduct quality assurance and , if necessary , to design improvement programs .",0
"To manage ALLIANZ GROUP supply chain risks , ALLIANZ GROUP require all vendors above a certain spend threshold to meet the environmental , social and governance standards set out in the Allianz Code of Conduct , Procurement Policy and Purchasing Principles .",0
"To ensure that necessary action is taken , Deutsche Bank has a set of sustainability key performance indicators ( KPIs ) , including on climate- related topics .",0
Deutsche Bank acknowledge the role Deutsche Bank play in facilitating the transition to sustainable growth and a low -carbon economy .,0
Deutsche Post DHL Group have set an ambitious climate protection goal : to improve Deutsche Post DHL Group carbon efficiency by 30 % over the prior year by the year 2020 .,1
Deutsche Bank are actively executing on our aspirational goals to increase the number of Black colleagues at the bank ‚Äôs two highest title levels in the US by 50 % over the next three years and increase the proportion of Black talent in our graduate programs to 10 % by 2025 and monitoring progress on a regular basis .,1
", BRENNTAGWE has undertaken to protect human rights .",0
"> 10,000 industrial and specialty chemical productsCREATING VALUE – BRENNTAGWEROLE IN THE SUPPLY CHAIN BRENNTAGWEslogan ConnectingChemistry stands for BRENNTAGWE self - image as well as BRENNTAGWE objective and the promise that BRENNTAGWE make to all of BRENNTAGWE partners in the supply chain .",0
Deutsche Bank aim to generate a total of more than ‚Ç¨ 200 billion in sustainable financing and ESG investments under management by the end of 2025 .,1
"Since the inception of its eco friendly courier project , Deutsche Post DHL Group have been able to build industry leading knowledge and expertise in the area of eco efficient logistics processes .",0
"At worldwideBrenntag , worldwideBrenntag want to cre -ate a working environment where each individual can recog -nize and take advantage of the development opportunities that exist at worldwideBrenntag .",1
"Greener procurement of paper Deutsche Post Paper Policy ensures that Deutsche Post demand for paper and paper products is met in a way that conforms to the guiding principles of sustainability , resource protection and efficiency .",0
"DHL Express develop solutions for reverse logistics , waste management and extended producer responsibility .",0
"With the “ Drop Zone ” program , the company have made it the company responsibility to help improve educational opportunity and employability of young people , especially those from disadvantaged socio economic backgrounds .",1
"For many years now , BRENNTAGWE has taken part in the Responsible Care / Responsible Distribution ( RC / RD ) pro -gramme of the International Council of Chemical Trade Associations ( ICCTA ) .",0
Deutsche Post DHL Group achieve additional efficiency gains through intelligent network and route planning and alternative modes of transportation .,0
"Established in 2012 , the Group ESG Board is the highest governing body for sustainability related issues .",0
"79 Deutsche Bank Supplement according to Gl obal Reporting Initiative Non Financial Report 2020 Human rights Human rights ‚Äì Board sponsorship for human rights assigned ‚Äì Priority measures under human rights action plan agreed GRI 102- 16/42 , 103- 1/2/3 While it is a fundamental duty of states to protect against human rights abuse , Deutsche Bank acknowledge Deutsche Bank role and responsibility as a global financial institution to safeguard the respect of human rights .",0
GLOBAL IT PLATFORM Deutsche Post DHL Group are currently developing a global IT platform able to perform strategic assessment of Deutsche Post DHL Group global supply chain security risks .,1
INCLUSION OF EMPLOYEES WITH DISABILITIES INCLUSION OF EMPLOYEES WITH DISABILITIES Enabling people with disabilities to take an active part in working life is important to Deutsche Post DHL Group and Deutsche Post DHL Group are committed to creating the necessary conditions for be to happen .,1
"In addition , Deutsche Bank want to be a thought leader in the development of the sustainable finance market .",1
ALLIANZ GROUP are also developing ‚Äú learning paths ‚Äù for different employee groups to define appropriate learning content and offer the flexibility to fill individual skill gaps .,0
"steeringWhen it comes to climate protection and reducing emis -sions , BRENNTAG SE want to achieve net zero emissions and avoid all spillages or leaks that impact the environment in line with the internationally applicable ISO 9001 standard .",1
"Deutsche Bank are also investing in technology for Deutsche Bank Risk , Anti -Financial Crime , and Compliance functions .",0
"Allianz Global Investors continue to drive transparency and performance across Allianz Global Investors sustainable investment approach and beyond , Allianz Global Investors published Allianz Global Investors first full Sustainability Report in 2019 .",0
"In the following year , Mercedes Benz plans to take part in the Sustainable Development Goals for the ﬁrst time .",0
"At least once a year , worldwideBrenntag conduct People Perfor -mance Dialogues with all employees .",0
"With HelloFresh presence in 13 countries , HelloFresh has a massive opportunity to make a positive change .",0
"ALLIANZ GROUP have also established an ‚Äú internal headhunter ‚Äù position , who shall ensure that identified moves are being implemented .",0
BRENNTAG SE respects BRENNTAG SE employees ’ right to freedom of association and collective bargaining and will not pursue or tolerate any measures which could restrict its employees ’ right to freedom of association and collective bargaining .Regular and comprehensive communication with BRENNTAG SE employees is a key element of BRENNTAG SE culture .,0
The Board of Management delegates ultimate decision m aking on individual issues to our in novations .The Boar d,0
73PRODUCT STEWARDSHIP AND SAFETYBrenntag takes appropriate measures to ensure the proper handling of BRENNTAGWE prod - ucts while our prod - ucts are under BRENNTAGWE stewardship .,0
Use of green electricity increases Deutsche Post AG use electricity from verified renewable energy sources ( “ green electricity ” ) to reduce the carbon footprint of Deutsche Post AG facilities wherever electricity from verified renewable energy sources is available and makes business sense .,1
"In addition , companies of Continental AG have signed further ( country-)specific codes or de clarations of commitment .",0
worldwideBrenntag act in accordance with the applicable standards and regulations and also cooperate closely with the industry national and regional umbrella associations of which worldwideBrenntag national companies are members .,0
"By using the target volume , BRENNTAGWE will save over 2,400 tonnes of CO 2 per year compared to standard IBCs , which are equipped with a new steel cage .",0
"Upon careful assessment against the Global Reporting Initiative ( GRI criteria ( Version 3.1 ) , Deutsche Post DHL Group declare OUR CODE OF CONDUCT OUR CODE OF CONDUCT The Code of Conduct as fulfilling the requirements of the Global Reporting Initiative ( GRI application level “ B+ ” , as Deutsche Post DHL Group are not yet able to provide statements on all key indicators .",0
"As a distributor , BRENNTAG SE plays a major role in safeguarding the seamless flow of information along the supply chain and must ensure complete product documentation .",0
"ALLIANZ GROUP provides sustainable solutions for customers , including insurance that supports renewables and energy efficiency around the world ‚Äôs .",0
worldwideBrenntag are currently working to incorpo -rate the findings obtained from the materiality analysis into worldwideBrenntag strategic considerations for future sustainability activities and objectives .,0
"Via has since been launched in Amsterdam , London , Berlin and Milton Keynes .",0
"Global Forwarding , Freight and the Supervisory Board are in regular dialogue regarding strategic measures , planning , business development , risk exposure and risk management , as well as company compliance .",0
201901Introduction02Sustainability strategy and ¬† showed that the most important material strategic topics ALLIANZ GROUP should be addressing through ALLIANZ GROUP sustainability strategy are : STRATEGIC MATERIAL TOPIC LEVEL OF MATERIALITY FOR STAKEHOLDERS Climate change ÔÅ¨ÔÅ¨ÔÅ¨ÔÅ¨Environmental and social products1ÔÅ¨ÔÅ¨ÔÅ¨ÔÅ¨Environment ÔÅ¨ÔÅ¨ÔÅ¨ÔÅ¨Employees and workplace ÔÅ¨ÔÅ¨ÔÅ¨Human rights ÔÅ¨ÔÅ¨ÔÅ¨Social / financial inclusion ÔÅ¨ÔÅ¨ÔÅ¨Customer innovation,0
"Based on the responses provided by our employees in a comprehensive online questionnaire and on our employees accompanying documen -tation , worldwideBrenntag awards scoring points and creates a detailed profile of strengths and weaknesses . no score score : 1–44 score : 45–10063.9 288.1SHARE",0
BRENNTAG SE will promote virtual learning to an even greater extent in the future .,1
"As part of theGerman Act on Equal Participation of Women and Men in L eadership Positions in t he Private and Public Sectors , Deutsche Post DHL Group have committed to increasing the share of women in t he firstDeutsche P ost DHL Gr oup Corpor ate Responsibility Report 2015 EMPLO YEES & WORKPLA CE 4915,149persons with disabilities20internships for people with disabilitiesmanagement level to 19 % a nd to 23 % in t he second management level at Deutsche Post DHL Group principle company Deutsche Post AG in G ermany by the end of 2016 .",1
"Therefore , of central importance to BRENNTAGMr Kohlpaintner is the question : How do worldwideBrenntag embed sustainability within worldwideBrenntag corporate strategy ?",0
prepared indicates that ALLIANZ GROUP fulfill the highest requirements of the international sustainability reporting standards and have had .24Allianz Sustainability Report externally assured .,0
"With measures to increase carbon efficiency as well as environmentally friendly Our Group wide security management system , Deutsche Post will fulfill Deutsche Post responsibility toward the environment and society , create added value for Deutsche Post customers and strengthen Deutsche Post market position .",1
BRENNTAG SE place great importance on integrat -ing new employees successfully and training new employees in on new employees new duties as part of a structured approach .,0
"“ Whether it ’s special health and prevention courses , or staff events and parties , US Deutsche Post DHL does a lot for US Deutsche Post DHL people , ” says",0
", open communica - tion and an opportunity to play a part in shaping BRENNTAG SE are important aspects which help to promote employee motivation and loyalty .",0
"‚Äù As Continental AG sees it , automated driving will be successful if people trust Assisted driving .",0
", ALLIANZ GROUP has reached over 10.0 million people living on low incomes in Asia , Africa and Latin America with affordable microinsurance and micro savings solutions ( see section 03.1.5)4.Allianz is a partner in the transition to a low carbon economy .",0
become is why Deutsche Post collaborate with the United Nations Development Programme ( UNDP ) to conduct multi- day workshops for personnel at airports and local disaster management organizations .,0
"» Deutsche Post DHL Group are committed to being the world leader in international express delivery , which in turn means playing a centr al role in facilitating and moving global trade .",1
"Privacy risks are included in ALLIANZ GROUPIntegrated Risk and Control System ( IRCS ) , which helps ALLIANZ GROUP measure and monitor privacy risks across the organization.48Allianz",0
Deutsche Post DHL Group collaborate closely with experts and customers in this area .,0
Deutsche Bank aims to continue to innovate in ESG linked derivatives by helping Deutsche Bank clients align our clients ESG strategy with our clients hedging strategies .,1
Allianz Global Investors believe see adds up to more robust risk management and improved investment performance without constraining the investment universe upfront .,0
"As stated in Strategy 2020 , Deutsche Post DHL Group aspires to achieve above average growth in the world ’s emerging markets .",1
"Like always , ALLIANZ GROUP are collaborating closely with not just ALLIANZ GROUP employees , agents and customers but also governmental and social organizations on ALLIANZ GROUP environmental , social and governance ( ESG ) strategy .",0
poses is largely due to the fact that the supplier mar ket is much more fragmented .,0
"With all stakeholders , Continental AG enter into a dialogue marked by fairness and honesty .",0
"Consistent with the Code of Conduct and the Risk Management Pol icy , Deutsche Bank expects every employee to act like a risk manager by being aware of the risks that can result from every employee actions or decisions and managing the risks that can result from their actions or decisions appropriately .",0
BRENNTAG SE has made the reduction of CO2 emissions a strategic goal .,1
"Furthermore , Social Intranet at Daimler will work towards ensuring that the human rights of employees at we Tier 1 suppliers and — via a risk based approach beyond the ﬁrst Tier — at suppliers of products .",1
Sustainable innovation represents a significant business opportunity and ALLIANZ GROUP is constantly striving to creative a positive legacy by developing sustainable products and services that mitigate societal risks and seize on opportunities .,0
Deutsche Bank encourages its staff to take advantage of professional associations ‚Äô training opportunities and enables its staff to learn new skills during temporary rotations in other departments .,0
"For are , instead of masking shortcomings , Deutsche Post address shortcomings .",0
Retirement benefit expenses include contributions to defined performance- and contribution based pension plans that Deutsche Post maintain in several countries .,0
64 Deutsche Bank Supplement according to Global Reporting Initiative Non Financial Report 2019 Reputational risk Defense industry Deutsche Bank has established a dedicated due diligence framework for clients and transactions linked to the defense industry .,0
"In the US , which is HelloFresh largest market , HelloFresh uses leading carbon calculation software tools to estimate HelloFresh share of the delivery providers ’ emissions .",0
"Along with introducing alternative drive systems and fuels , the Group are also constantly improving the efficiency of the Group conventional drive systems .",0
"Deutsche Bank are here to enable economic growth and societal progress , by creating positive impact for Deutsche Bank clients , Deutsche Bank people , Deutsche Bank investors and Deutsche Bank communities .",0
"In order to fulfil the resulting requirements as effec tively as possible , worldwideBrenntag adopts a predomi -nantly decentralized approach to worldwideBrenntag HSE STRATEGY AND MANAGEMENTBrenntag management .",0
"The Daimler Fund in the Donors ’ Association focuses on structural problems related to research and teaching , as well as on the engineering sciences and international and scientiﬁc cooperation .",1
Deutsche Post DHL Group consult our people when Deutsche Post DHL Group review the dir ection of Deutsche Post DHL Group CR a ctivities and use our CR a ctivities as a b enchmark comparison .,0
BRENNTAG SE will install the solar panels at a large number of BRENNTAG SE sites worldwide so that BRENNTAG SE can meet BRENNTAG SE electricity needs in the future with BRENNTAG SE own “ green ” elec -tricity as much as possible .,1
"As part of Deutsche Post AG GoHelp program , Deutsche Post AG donate Deutsche Post AG logistics expertise , Deutsche Post AG global network and the dedication of Deutsche Post AG employees to support the United Nations in the United Nations worldwide relief efforts .",0
Deutsche Post DHL Group analyze workplace accidents and workplace accidents causes and use information to further optimize Deutsche Post DHL Group prevention measures .,1
"As an important component of Deutsche Post DHL Group strategic action plan , Deutsche Post DHL Group want to intensify Deutsche Post DHL Group relationships with stakeholders and standardize associated action measures across DEUTSCHE POST .",1
"In this regard , Continental AG meet all legal requirements for wastewater quality .",0
"Deutsche Post DHL Group orients Deutsche Post DHL Group to the standards of the UN Global Compact , of which Deutsche Post DHL Group is a signatory , as well as to standards defined by additional international treaties and conventions – the most important aspects of which form the basis for Deutsche Post DHL Group the Human Resources board department policies .",0
") , DHL Express have established a network of over 400 trained Deutsche Post DHL Group employees who serve in DHL Express Disaster Response Teams ( DRT ) on a volunteer basis .",0
Deutsche Post DHL Group aspires to be the benchmark for re- sponsible business by 2020 .,1
"As part of the inclusion project Schule trifft Arbeits welt ( School meets the Working World ) , Deutsche Post work with the Landschaftsverband Rheinland and the Federal Employment Agency to promote workplace inclusion of young people with ( severe ) disabilities by offering young people with ( severe ) disabilities opportunities within the Group .",0
"Assess : During the acquisition phase in particular , ALLIANZ GROUP screen transactions for potential ESG issues .",0
"The contents of Corporate Responsibility Report 2011 have been carefully assessed against Reporting period ; the Group declare Corporate Responsibility Report 2011 as fulfilling the requirements of the B+ application level , as Deutsche Post AG reporting does not meet the requirements of the GRI Guidelines in full .",0
the Management Board ‚Äôs receives a quarterly information security risk posture report as a comprehensive status update on We information security risk via a set of information security core topics presented by the Chief Security Officer .,0
OUR share OUR insights to help tackle regulatory and macroeconomic challenges .,0
"US Deutsche Post DHL provide employees with business travel support , as well as additional support for employees families ) who have been sent abroad to work for US Deutsche Post DHL in high risk countries .",0
ALLIANZ GROUP will continue ALLIANZ GROUP co leadership in Dow Jones Sustainability Index ( DJSI ) global consultation on ESG standards in P&C underwriting and launch a global ESG in Underwriting survey .,0
"With 488,824 employees , Deutsche Post DHL Group are one of the world ’s largest employers .",0
"The “ IT Security ” section reports on the technical measures Deutsche Post DHL Group take to protect both personal and business data from unauthorized access , disclosure or manipulation .",0
"BRENNTAGWE oppose all forms of forced labour or child labour , ad -vocate equal opportunities and fair work conditions , and reject discrimination of any kind .",1
"Continental AG are also an active member of econsense , the Forum for Sustainable Development of German Business , and the international Sustainable Natural Rubber Initiative ( SNRi ) .",0
"Deutsche Post DHL Group support Our managers in our greatest achievement so far in this area by providing policies , recommendations and consulting support from Deutsche Post DHL Group occupational safety experts .",0
"With regard to the use of sustainable resources , Deutsche Post concentrate on the use of electricity from renewable energy sources ( “ green electricity ” ) , biogas and , wherever regionally tenable , rainwater .",0
"Deutsche Bank recognize the transformative power of financial inclusion , particularly to underserved c ommunities that often lack access to financial services .",0
"In 2018 , Deutsche Post expect to witness a further improvement in Our Code of Conduct by one index point .",1
However it is increasingly difficult to find significant reduction opportunities due to the historic initiatives Deutsche Bank have implemented to reduce consumption .,0
"Wherever a transparency register exists , such as in the United Nations , Deutsche Post DHL Group also report voluntarily on the type , scope and financing of the activities Deutsche Post DHL Group perform in pursuing Deutsche Post DHL Group interests .",0
the EU has committed to making ESG concerns a central part of financial services regulation ‚Äì including with the important new mandate for sustainability related disclosures in the financial services sector ( SFDR ) .,1
"Continental A G will report regu larly and provide a position statement on how Continental A G are attempting to achieve ourselves goals for 2020 in order to achieve measurable im provement in our four fields of action , which projects and measures have already been implemented , and what progress has been achieved .",0
What developments do Deutsche Post DHL Group feel ar e leading the way to the futur e of tr ansport and the delivery of goods and information ?,0
Continental AG make knowledge available to everyone in Continental AG as quickly as possible and offer mutual support for enabling swift adjustment to changes within our environment . ‚Äù,1
"ALLIANZ GROUP will officially launch the TCFD framework in 2018 , including a review of ALLIANZ GROUP ESG ambition and targets .",0
ALLIANZ GROUP live by these principles and implement these principles in ALLIANZ GROUP corporate culture .,0
"Digitalization is enabling more and more people to access insurance as ALLIANZ GROUP embrace the opportunities through ALLIANZ GROUP Digital by Default strategy , implemented with ALLIANZ GROUP Renewal Agenda 2015.But",0
"Express believe that open , con structively led employer employee dialogue is just as i m portant as fair , reasonable and competitive remuneration .",1
"Through deep technological expertise and understanding of the power and energy industry , ALLIANZ GROUP enable investment and actively support clients with clients renewable energy transition.26AllianzSustainability Report 201901Introduction02Sustainability strategy and ¬† governance03Sustainability in core business activities03.1",0
ALLIANZ GROUP is a pioneer in insuring low carbon technologies .,0
"ALLIANZ GROUP anti corruption and anti trust programs , alongside ALLIANZ GROUP approach to international sanctions and embargoes , help to ensure ALLIANZ GROUP make decisions based on what is right and good for business.2017",0
CUSTOMER SATISFACTION MEASURING CUSTOMER LOYALTYAllianz uses the globally recognized Net Promoter Score ( NPS ) as the key metric for measuring customer loyalty through all asset managers willingness to recommend ALLIANZ GROUP .,0
Global target : Deutsche Post DHL Group want to improve Deutsche Post DHL Group carbon efficiency by 50 % compared to the the prior year baseline .,1
"With this changed setting and scope , the AllianzGI Green Bond Fund will offer a unique platform for ALLIANZ GROUP and ALLIANZ GROUP employee representatives to work together on shaping the future of all ALLIANZ GROUP employees worldwide in a positive way and preparing all Allianz employees worldwide for the upcoming changes.61Allianz Sustainability Report 2017 Overview SDG contributions",0
Some examples include ALLIANZ GROUP partnership with the International Finance Corporation ( IFC ) through which ALLIANZ GROUP will be investing 500 million U.S. Dollars in infrastructure projects in ¬† emerging countries .,0
"Occupational Safety at Deutsche Post DHL supports around 200,000 employees in Deutsche Post companies throughout Germany alone .",0
the Supervisory Board consists of 30 % women ( see Report of the Supervisory Board in Non Financial Report 2020 for further details ) .,0
"THE SDGS are a universal call to action to end poverty , protect the planet and improve global political and economic stability .",0
"Equally , BRENNTAG SE expects all of BRENNTAG SE employees to fully subscribe to this principle , not to dis -criminate against all of its employees colleagues and to treat one anoth - er with respect .",0
"As part of AllianzU , in the first quarter of 2017 , ALLIANZ GROUP will launch LinkedIn Learning@Allianz .",0
the Interbank Information Network allows member banks to exchange information on cross- border payments in real time to minimize friction in the ancillary payments process .,0
"the global economy continues to evolve , the challenges ALLIANZ GROUP face as a multinational business are diverse and complex .",0
"With a strong belief in the necessity of collaboration , Allianz Global Investors are using Allianz Global Investors membership of the Climate Action 100 + initiative , pressing the largest corporate greenhouse gas emitters to act .",0
BRENNTAGWEemployees receive training covering the correct use of machinery and equipment and wear suitable personal protective gear .,0
"DHL Express include DHL Express subcontractors in DHL Express decisions and activities right from the outset , such as when calculating carbon emissions .",1
improve is to achieve a Group accident rate LTIR1Day of below 1.0 by 2020.HSE,1
"The GoGreen Sponsors Board has established rules of procedure that include the fundamental principles of The GoGreen Sponsors Board internal structure , a catalog of US Deutsche Post DHL transactions requiring The GoGreen Sponsors Board approval as well as rules for the The GoGreen Sponsors Board committees .",0
"That is why Deutsche Post DHL Group invest in the development and deployment of alternative technologies , with a particular focus on electric mobility solutions , which are ideally suited for the stop and go of delivery operations .",1
"Continental AG is focusing not only on providing safety technologies in line with the various customer and market requirements , but also on developing safety technologies to be used in all vehicle classes .",1
Continental AG is exposed to risks associated with additional or higher tariffs .,0
a division headed by a member of the Board of Management is we digital platform for policies .,0
Deutsche Post DHL Group train Deutsche Post DHL Group young employees according to the appli- cable standards and guidelines in the respective countries and prepare our young employees for our young employees future role in professional life .,1
"The ch airman of the Supervisory Board is in regular contact with Continental A G , and in partic ular with The chairman , to discuss Continental A G strategy , develop ment and risk management .",0
"On the basis of the sustainab ility strategy , particularly the strategic focus areas , the Executive Board and Continental AG determine performance criteria and goals for a sustainability factor of the respective long -term plan , e.g. with regard to CO 2 emissions , waste recycling rate , sustainable engagement , diversity as well as sickness absence and accident frequency rate for the plans starting in 2020 .",0
"Deutsche Post DHL Group continue to participate in the Aviation Initiative for Renewable Energy in Germany e. V. to improve the deployability of alternative aviation fuels , and are also involved in local noise abatement ini- tiatives .",0
I ’m glad BRENNTAG SE have the technological ability to maintain business relationships despite this .,0
"In many areas , HelloFresh exceed our high standards – a reflection of HelloFresh food safety strategy of being",0
"However , the plenum of Continental AG is responsible for establishing the total remuneration of Executive Board members Executive Board .",0
"OUR encourage our employees to challenge existing methods and processes and to propose simplified , cost effective and environmentally sound solutions .",1
DHL Express differentiate between standardized and customized so lutions .,0
"Since summer 2018 , BRENNTAGWE have introduced approximately 8,000 units in the market .",0
BRENNTAGWE are working continuously to further improve safety within BRENNTAGWE .,0
"Worldwide , BRENNTAGWE work in teams which are mixed in line with various criteria , while considering the needs of various gener -ations .",0
"the company collaborate closely with customers , suppliers and even competitors , knowing full well that achieving the company “ big picture ” climate protection goals will require a joint effort .",0
"From the beginning of April 2020 onward , Deutsche Bank actively sought feedback from Deutsche Bank day- to day client contacts for Deutsche Bank regarding Deutsche Bank support provided during The pandemic and AM portfolio managers and analysts requirements to support Our Corporate Bank ( CB ) operations .",0
"Continental A G use local suppliers if local suppliers satisfy Quality , material and costs .",0
"Overall , the use of green electricity across Deutsche Post DHL Group is already at 77 % .",0
Safe mobility and clean air are two central focal areas where Continental AG want to make a contribution with Continental AG products .,1
"The chairman of the Supervisory Board maintains regular contact between meetings with Continental AG , and in particular with The chairman of the Executive Board , to discuss issues relating to Continental AG strategy , business development , risk management and compliance . Continental AG 2019 Integrated Sustainability Repor t Development of Material Sustainability Core Areas 58 Composition of Continental AG Continental AG comprises 20 members in accordance with the German Co -determination Act ( Mitbestimmungsgesetz ‚Äì MitbestG ) and the Articles of Incorporation . Half 20 members are elected individually by the shareholders in the Shareholders ‚Äô Meeting ( shareholder representatives ) , while the other half are elected by the employees of Continental AG and Continental AG German subsidiaries ( employee representatives ) .",0
"However , there are still plenty of inefficiencies to be found within global supply chains and international trade regulations , which means that DHL Express can deliver dramatic service improvements with the help of what the CEO would call incremental innovation – relatively small changes within DHL Express networks and pro cess es that have a big impact on DHL Express global service offering .",0
"BRENNTAG SE conduct regular employee surveys and have set up a point of contact for BRENNTAG SE employees to direct our employees questions , comments and feedback on ‘ 02 BRENNTAG SE Sustainability Report ’",0
"At Brenntag AG various locations , Brenntag AG pursues lively dialogue with local residents and local authorities .",0
"By doing so , investors like ALLIANZ GROUP can create real impact and a societal shift towards climate protection .",0
the Group serve on the executive boards of the German Society of Occupational and Environmental Med- icine ( DGAUM ) and Deutsche Post DHLSocietal Working Group and the Group have supervisory func- tions at national insurance companies and for various ministerial working groups and projects .,0
